HOUSEID_x,PERSONID_x,R_AGE,R_HISP,R_SEX,R_RACE,WKFMHM22,HHSIZE,HHVEHCNT,HHFAMINC,URBANSIZE,URBRUR,uni_Per_ID,YOUNGCHILD,Highschool,EDU_College,HM_OWN,NONHISWHITE,Race_Black,Race_Asian,Race_White,weekday,DRVRCNT,Total_TT,Total_AT,AT_ReguHMact,TT_ReguHMact,ReguHMact,AT_WorkFromHM,TT_WorkFromHM,WorkFromHM,AT_WorkNonHM,TT_WorkNonHM,WorkNonHM,AT_School,TT_School,School,AT_Shopping,TT_Shopping,Shopping,AT_Social1,TT_Social1,Social1,AT_Social2,TT_Social2,Social2,AT_Social3,TT_Social3,Social3,AT_Social4,TT_Social4,Social4,AT_Personal_self,TT_Personal_self,Personal_self,AT_Personal_meal,TT_Personal_meal,Personal_meal,AT_Family_business,TT_Family_business,Family_business,AT_Pick_Drop,TT_Pick_Drop,Pick_Drop,HW_TIME
9000175118,1,38,0,1.0,1,0,1,1,42.5,0,1,9000175118_1,0,1,0,1,1,0,0,1,1,1,108,675,0,30,30,0,0,0,585,33,618,0,0,0,90,45,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687
9000175128,1,58,0,1.0,1,0,1,1,42.5,0,1,9000175128_1,0,1,0,1,1,0,0,1,1,1,60,540,0,30,30,0,0,0,540,30,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870
9000175139,1,43,0,0.0,1,0,3,3,112.5,0,1,9000175139_1,0,1,0,1,1,0,0,1,1,2,30,60,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,60,15,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1365
9000175170,1,39,0,0.0,1,1,4,2,175.0,0,1,9000175170_1,1,1,1,1,1,0,0,1,1,2,10,10,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,15,1425
9000175170,2,36,0,1.0,1,1,4,2,175.0,0,1,9000175170_2,1,1,1,1,1,0,0,1,1,2,20,420,350,10,360,0,0,0,0,0,0,0,0,0,60,5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,15,1360
9000175198,2,17,0,1.0,2,1,2,1,20.0,0,1,9000175198_2,0,1,0,0,0,1,0,0,1,1,90,495,0,45,45,0,0,0,0,0,0,495,45,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900
9000175209,3,29,0,0.0,1,0,3,3,42.5,0,1,9000175209_3,0,1,1,1,1,0,0,1,1,3,94,320,0,39,39,0,0,0,320,55,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065
9000175214,1,55,1,0.0,97,0,6,3,137.5,0,1,9000175214_1,0,1,1,1,0,0,0,0,0,3,180,625,85,85,170,0,0,0,540,60,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,30,30,805
9000175214,2,48,0,1.0,1,0,6,3,137.5,0,1,9000175214_2,0,1,0,1,1,0,0,1,0,3,60,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,1410
9000175214,3,21,1,0.0,1,0,6,3,137.5,0,1,9000175214_3,0,1,0,1,0,0,0,1,0,3,60,655,25,25,50,0,0,0,630,30,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,775
9000175220,1,62,0,1.0,1,1,1,1,175.0,1,1,9000175220_1,0,1,1,1,1,0,0,1,1,1,140,190,45,60,105,0,0,0,0,0,0,0,0,0,145,80,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1215
9000175235,1,56,0,1.0,1,0,3,2,137.5,1,1,9000175235_1,0,1,1,1,1,0,0,1,1,3,80,455,0,15,15,0,0,0,455,30,485,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,920
9000175235,2,58,0,0.0,1,0,3,2,137.5,1,1,9000175235_2,0,1,1,1,1,0,0,1,1,3,70,645,0,30,30,0,0,0,645,40,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755
9000175240,1,30,0,1.0,1,1,4,3,112.5,0,1,9000175240_1,2,1,1,1,1,0,0,1,1,2,40,642,0,10,10,585,10,595,0,0,0,0,0,0,52,10,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,15,1363
9000175240,2,29,0,0.0,1,0,4,3,112.5,0,1,9000175240_2,2,1,0,1,1,0,0,1,1,2,65,475,450,40,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,30,10,10,20,1390
9000175250,1,60,0,0.0,1,1,2,1,175.0,0,1,9000175250_1,0,1,0,1,1,0,0,1,1,2,10,220,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,5,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1215
9000175252,1,44,0,1.0,2,1,3,1,87.5,0,1,9000175252_1,0,1,1,1,0,1,0,0,1,2,25,500,0,15,15,0,0,0,500,10,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930
9000175259,1,54,0,0.0,1,0,1,1,87.5,0,1,9000175259_1,0,1,0,0,1,0,0,1,0,1,60,0,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
9000175295,1,53,0,1.0,1,0,4,2,112.5,0,1,9000175295_1,0,1,0,1,1,0,0,1,0,3,9,55,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,5,60,0,0,0,0,0,0,1380
9000175302,1,34,0,1.0,1,1,4,2,175.0,0,1,9000175302_1,2,1,1,1,1,0,0,1,0,2,12,552,432,5,437,0,0,0,0,0,0,0,0,0,0,0,0,62,3,65,0,0,0,0,0,0,49,3,52,0,0,0,9,1,10,0,0,0,0,0,0,1313
9000175302,2,43,0,0.0,1,0,4,2,175.0,0,1,9000175302_2,2,1,0,1,1,0,0,1,0,2,12,552,432,5,437,0,0,0,0,0,0,0,0,0,0,0,0,62,3,65,0,0,0,0,0,0,49,3,52,0,0,0,9,1,10,0,0,0,0,0,0,1313
9000175315,2,70,0,1.0,1,1,2,2,87.5,0,1,9000175315_2,0,1,0,1,1,0,0,1,1,2,60,50,0,20,20,0,0,0,0,0,0,0,0,0,40,20,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,30,0,0,0,0,0,0,1350
9000175348,1,33,0,0.0,1,1,2,0,175.0,1,1,9000175348_1,0,1,1,0,1,0,0,1,1,0,30,60,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,60,15,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1365
9000175348,2,35,0,1.0,1,1,2,0,175.0,1,1,9000175348_2,0,1,1,0,1,0,0,1,1,0,95,495,0,50,50,0,0,0,495,45,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900
9000175360,2,55,0,1.0,1,1,2,5,250.0,0,1,9000175360_2,0,1,1,1,1,0,0,1,1,2,120,480,0,60,60,0,0,0,480,60,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900
9000175401,1,52,0,0.0,1,1,1,1,87.5,0,1,9000175401_1,0,1,0,1,1,0,0,1,0,1,90,260,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,45,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1135
9000175404,2,33,0,1.0,1,0,2,3,250.0,0,1,9000175404_2,0,1,1,0,1,0,0,1,1,2,60,510,0,30,30,0,0,0,510,30,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900
9000175406,1,35,0,1.0,1,1,1,1,87.5,0,1,9000175406_1,0,1,1,0,1,0,0,1,0,1,10,125,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,5,130,0,0,0,0,0,0,1310
9000175458,1,29,0,0.0,1,0,1,1,7.7,0,1,9000175458_1,0,1,1,0,1,0,0,1,0,1,45,310,0,15,15,0,0,0,280,15,295,0,0,0,30,15,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100
9000175484,1,63,0,0.0,1,0,2,2,250.0,0,1,9000175484_1,0,1,1,1,1,0,0,1,1,2,55,520,0,35,35,0,0,0,520,20,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900
9000175486,1,67,0,0.0,1,1,2,3,250.0,1,1,9000175486_1,0,1,1,1,1,0,0,1,1,2,15,120,0,5,5,0,0,0,120,5,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,1310
9000175521,2,55,0,1.0,1,0,2,3,42.5,0,1,9000175521_2,0,1,0,1,1,0,0,1,0,2,25,710,0,15,15,0,0,0,710,10,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720
9000175563,1,37,0,1.0,1,0,5,4,137.5,0,1,9000175563_1,2,1,1,1,1,0,0,1,1,2,115,457,426,54,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,61,92,1348
9000175563,2,49,0,0.0,1,0,5,4,137.5,0,1,9000175563_2,2,1,1,1,1,0,0,1,1,2,67,563,22,31,53,0,0,0,517,8,525,0,0,0,10,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,26,40,863
9000175601,1,32,1,0.0,1,1,2,2,20.0,0,1,9000175601_1,0,1,0,1,0,0,0,1,0,1,40,355,0,5,5,0,0,0,335,25,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,30,1050
9000175638,2,45,0,0.0,1,0,2,2,87.5,0,1,9000175638_2,0,1,1,0,1,0,0,1,1,2,30,525,0,15,15,0,0,0,525,15,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900
9000175676,2,73,0,0.0,1,0,2,1,42.5,0,1,9000175676_2,0,1,0,0,1,0,0,1,0,2,107,360,150,45,195,0,0,0,0,0,0,0,0,0,55,30,85,0,0,0,0,0,0,0,0,0,155,32,187,0,0,0,0,0,0,0,0,0,0,0,0,1168
9000175712,1,22,0,1.0,1,1,3,2,30.0,0,1,9000175712_1,1,1,0,1,1,0,0,1,1,2,53,67,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,20,75,0,0,0,12,28,40,1325
9000175721,1,35,0,0.0,97,1,6,0,7.7,0,1,9000175721_1,3,1,0,0,0,0,0,0,1,0,34,12,0,7,7,0,0,0,0,0,0,0,0,0,12,27,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401
9000175721,2,30,0,1.0,97,0,6,0,7.7,0,1,9000175721_2,3,1,0,0,0,0,0,0,1,0,49,533,0,19,19,0,0,0,533,30,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,877
9000175735,1,40,0,1.0,1,1,2,1,62.5,0,1,9000175735_1,0,1,1,1,1,0,0,1,0,1,55,120,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,120,30,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1290
9000175774,1,50,0,0.0,1,0,3,2,250.0,1,1,9000175774_1,0,1,1,0,1,0,0,1,1,3,30,585,0,15,15,0,0,0,585,15,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840
9000175782,1,29,0,1.0,3,0,1,1,42.5,1,1,9000175782_1,0,1,1,1,0,0,1,0,1,1,65,420,0,30,30,0,0,0,420,35,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,985
9000208355,1,34,0,0.0,1,1,5,2,62.5,0,0,9000208355_1,2,0,0,1,1,0,0,1,0,2,60,30,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,60,0,0,0,1380
9000208362,1,39,0,0.0,1,0,5,3,250.0,0,0,9000208362_1,1,1,0,1,1,0,0,1,0,2,60,60,0,30,30,0,0,0,0,0,0,0,0,0,60,30,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350
9000208384,1,48,0,1.0,1,1,2,2,137.5,0,1,9000208384_1,0,1,0,1,1,0,0,1,1,2,55,125,0,15,15,0,0,0,0,0,0,0,0,0,125,40,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275
9000208384,2,45,0,0.0,1,0,2,2,137.5,0,1,9000208384_2,0,1,0,1,1,0,0,1,1,2,55,125,0,15,15,0,0,0,0,0,0,0,0,0,125,40,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275
9000208418,2,38,0,0.0,1,0,2,2,137.5,0,1,9000208418_2,0,1,1,1,1,0,0,1,1,2,65,545,30,30,60,0,0,0,440,20,460,0,0,0,75,15,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890
9000208483,3,26,0,0.0,1,0,6,3,30.0,0,1,9000208483_3,1,0,0,1,1,0,0,1,1,3,30,767,0,15,15,0,0,0,767,15,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658
9000208554,1,58,0,0.0,1,0,2,1,62.5,0,1,9000208554_1,0,1,0,1,1,0,0,1,1,2,30,555,0,15,15,0,0,0,555,15,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870
9000208569,2,38,0,0.0,1,0,2,2,112.5,0,1,9000208569_2,0,1,0,1,1,0,0,1,0,2,15,355,0,10,10,0,0,0,355,5,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080
9000208587,2,37,0,0.0,1,0,5,2,87.5,1,1,9000208587_2,0,1,0,0,1,0,0,1,0,2,30,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
9000208597,1,61,0,1.0,2,1,2,3,137.5,0,1,9000208597_1,0,1,1,1,0,1,0,0,0,2,62,93,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,15,100,0,0,0,0,0,0,0,0,0,8,32,40,1300
9000208613,1,22,0,1.0,2,0,1,0,20.0,0,1,9000208613_1,0,1,0,0,0,1,0,0,1,0,14,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
9000208617,1,56,0,1.0,1,1,1,2,30.0,0,0,9000208617_1,0,1,1,1,1,0,0,1,1,1,68,411,180,29,209,0,0,0,231,39,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170
9000208634,1,25,0,1.0,1,1,1,1,42.5,0,1,9000208634_1,0,1,0,0,1,0,0,1,1,1,20,485,0,10,10,0,0,0,485,10,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945
9000208651,1,32,0,0.0,3,1,2,1,137.5,0,1,9000208651_1,0,1,1,1,0,0,1,0,1,1,30,45,0,15,15,0,0,0,0,0,0,0,0,0,45,15,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380
9000208651,2,30,0,1.0,3,1,2,1,137.5,0,1,9000208651_2,0,1,1,1,0,0,1,0,1,1,30,45,0,15,15,0,0,0,0,0,0,0,0,0,45,15,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380
9000208661,2,55,0,1.0,3,1,4,2,250.0,1,1,9000208661_2,0,1,1,1,0,0,1,0,0,2,90,380,0,50,50,0,0,0,380,40,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020
9000208685,1,65,0,1.0,1,0,2,2,87.5,0,0,9000208685_1,0,1,0,1,1,0,0,1,1,2,95,165,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,50,140,75,15,90,0,0,0,0,0,0,1210
9000208709,1,27,1,0.0,1,0,4,2,30.0,0,1,9000208709_1,2,1,0,1,0,0,0,1,1,2,120,125,0,45,45,0,0,0,0,0,0,0,0,0,85,60,145,40,15,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1240
9000208709,2,29,0,1.0,1,0,4,2,30.0,0,1,9000208709_2,2,1,1,1,1,0,0,1,1,2,120,125,0,45,45,0,0,0,0,0,0,0,0,0,85,60,145,40,15,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1240
9000208717,1,68,0,0.0,1,0,2,2,62.5,1,1,9000208717_1,0,1,1,1,1,0,0,1,0,2,75,615,0,45,45,0,0,0,615,30,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795
9000208734,1,68,0,0.0,1,0,2,2,87.5,1,1,9000208734_1,0,1,1,1,1,0,0,1,1,2,180,240,0,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,90,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110
9000208734,2,66,0,1.0,1,0,2,2,87.5,1,1,9000208734_2,0,1,1,1,1,0,0,1,1,2,20,560,0,10,10,0,0,0,560,10,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870
9000208756,1,36,0,1.0,3,1,4,2,250.0,1,1,9000208756_1,0,1,1,1,0,0,1,0,1,2,109,511,0,35,35,0,0,0,483,47,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,27,55,0,0,0,855
9000208757,1,60,0,0.0,1,0,2,4,42.5,0,0,9000208757_1,0,1,0,1,1,0,0,1,1,2,127,611,0,19,19,0,0,0,594,42,636,0,0,0,17,66,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721
9000208760,1,61,0,0.0,1,0,3,3,112.5,1,1,9000208760_1,0,1,0,0,1,0,0,1,0,3,25,770,0,15,15,0,0,0,770,10,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660
9000208763,2,50,0,0.0,1,0,2,2,87.5,0,1,9000208763_2,0,1,0,0,1,0,0,1,1,2,85,540,0,20,20,0,0,0,530,30,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,35,45,0,0,0,835
9000208788,1,62,0,1.0,1,1,1,1,112.5,1,1,9000208788_1,0,1,1,1,1,0,0,1,1,1,230,205,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,180,385,1055
9000208804,1,46,0,0.0,1,0,3,1,112.5,0,1,9000208804_1,0,1,1,1,1,0,0,1,1,1,30,540,0,15,15,0,0,0,540,15,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885
9000208811,2,60,0,1.0,1,1,4,4,175.0,1,1,9000208811_2,0,1,1,1,1,0,0,1,1,4,30,45,0,15,15,0,0,0,0,0,0,0,0,0,45,15,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380
9000208811,3,30,0,1.0,1,1,4,4,175.0,1,1,9000208811_3,0,1,1,1,1,0,0,1,1,4,30,45,0,15,15,0,0,0,0,0,0,0,0,0,45,15,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380
9000208834,1,38,0,1.0,1,0,4,2,87.5,0,0,9000208834_1,0,1,1,1,1,0,0,1,0,2,60,190,0,25,25,0,0,0,0,0,0,0,0,0,40,15,55,0,0,0,0,0,0,0,0,0,150,20,170,0,0,0,0,0,0,0,0,0,0,0,0,1215
9000208853,2,44,0,0.0,1,1,5,3,137.5,0,1,9000208853_2,1,1,0,1,1,0,0,1,1,2,33,37,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,18,55,1385
9000208913,1,59,0,0.0,1,0,4,4,250.0,1,1,9000208913_1,0,1,1,1,1,0,0,1,1,4,55,620,110,25,135,0,0,0,450,10,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,20,80,0,0,0,0,0,0,900
9000208921,1,57,0,1.0,1,0,1,1,62.5,0,1,9000208921_1,0,1,1,0,1,0,0,1,1,1,20,655,0,10,10,0,0,0,655,10,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775
9000209032,1,44,0,0.0,3,0,2,3,62.5,1,1,9000209032_1,0,1,1,1,0,0,1,0,0,2,33,273,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,13,61,0,0,0,0,0,0,0,0,0,225,15,240,1139
9000209035,1,35,0,1.0,1,1,1,0,87.5,1,1,9000209035_1,0,1,1,0,1,0,0,1,1,1,60,240,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,240,30,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170
9000209041,1,32,0,1.0,1,1,3,2,175.0,0,1,9000209041_1,0,1,1,1,1,0,0,1,1,2,30,30,0,15,15,0,0,0,0,0,0,0,0,0,30,15,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1395
9000209041,2,36,0,0.0,1,1,3,2,175.0,0,1,9000209041_2,0,1,1,1,1,0,0,1,1,2,30,30,0,15,15,0,0,0,0,0,0,0,0,0,30,15,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1395
9000209056,2,67,0,1.0,1,1,2,1,112.5,0,1,9000209056_2,0,1,1,1,1,0,0,1,1,2,20,350,0,10,10,0,0,0,350,10,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080
9000209071,1,50,0,1.0,1,0,1,1,137.5,0,1,9000209071_1,0,1,0,1,1,0,0,1,1,1,25,120,0,10,10,0,0,0,0,0,0,0,0,0,120,15,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1305
9000209084,1,43,0,1.0,1,1,6,3,42.5,0,0,9000209084_1,0,1,0,1,1,0,0,1,1,4,95,675,55,50,105,0,0,0,525,30,555,0,0,0,0,0,0,0,0,0,0,0,0,95,15,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775
9000209091,1,33,0,0.0,3,1,2,2,250.0,1,1,9000209091_1,0,1,1,1,0,0,1,0,1,2,50,130,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,130,10,140,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,1280
9000209091,2,34,0,0.0,3,1,2,2,250.0,1,1,9000209091_2,0,1,1,1,0,0,1,0,1,2,50,130,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,130,10,140,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,1280
9000209113,1,46,0,0.0,1,0,5,2,87.5,0,1,9000209113_1,0,1,1,1,1,0,0,1,0,2,131,449,8,17,25,0,0,0,287,28,315,0,0,0,34,16,50,35,10,45,0,0,0,0,0,0,0,0,0,0,0,0,55,15,70,13,2,15,17,43,60,885
9000209146,2,30,0,0.0,1,0,5,2,62.5,0,1,9000209146_2,3,1,0,0,1,0,0,1,1,2,50,20,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,25,45,1395
9000209148,1,74,0,0.0,2,0,3,2,250.0,0,1,9000209148_1,0,1,1,0,0,1,0,0,1,2,145,555,0,30,30,0,0,0,555,115,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770
9000209148,2,17,0,1.0,2,0,3,2,250.0,0,1,9000209148_2,0,0,0,0,0,1,0,0,1,2,76,175,50,36,86,0,0,0,0,0,0,120,30,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,15,1275
9000209150,1,35,0,0.0,1,1,2,2,137.5,0,1,9000209150_1,0,1,1,1,1,0,0,1,1,2,65,335,0,0,0,0,35,35,335,30,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1075
9000209150,2,30,0,1.0,1,0,2,2,137.5,0,1,9000209150_2,0,1,1,1,1,0,0,1,1,2,75,660,0,40,40,0,0,0,660,35,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745
9000209184,1,61,0,0.0,1,0,3,4,137.5,1,1,9000209184_1,0,1,0,1,1,0,0,1,1,3,143,261,0,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,84,345,0,0,0,0,0,0,0,0,0,1095
9000209254,1,25,1,1.0,1,0,4,2,30.0,0,1,9000209254_1,1,1,0,0,0,0,0,1,1,2,10,15,0,5,5,0,0,0,0,0,0,0,0,0,15,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420
