,HOUSEID_x,PERSONID_x,R_AGE,R_HISP,R_SEX,R_RACE,WKFMHM22,HHSIZE,HHVEHCNT,HHFAMINC,URBANSIZE,URBRUR,uni_Per_ID,YOUNGCHILD,Highschool,EDU_College,HM_OWN,NONHISWHITE,Race_Black,Race_Asian,Race_White,weekday,DRVRCNT,Total_TT,Total_AT,AT_ReguHMact,TT_ReguHMact,ReguHMact,AT_WorkFromHM,TT_WorkFromHM,WorkFromHM,AT_WorkNonHM,TT_WorkNonHM,WorkNonHM,AT_School,TT_School,School,AT_Shopping,TT_Shopping,Shopping,AT_Social1,TT_Social1,Social1,AT_Social2,TT_Social2,Social2,AT_Social3,TT_Social3,Social3,AT_Social4,TT_Social4,Social4,AT_Personal_self,TT_Personal_self,Personal_self,AT_Personal_meal,TT_Personal_meal,Personal_meal,AT_Family_business,TT_Family_business,Family_business,AT_Pick_Drop,TT_Pick_Drop,Pick_Drop,HW_TIME,ln_School,ln_Shopping,ln_Social1,ln_Social2,ln_Social3,ln_Social4,ln_Personal_self,ln_Personal_meal,ln_Family_business,ln_Pick_Drop,genZ,Millennials,genX,boomers2
931,9000053194,1,59,0,1.0,2,0,1,1,62.5,0,1,9000053194_1,0,1,1,1,0,1,0,0,1,1,60,480,0,30,30,0,0,0,480,30,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
3569,9000163782,1,50,0,0.0,1,1,2,3,137.5,0,1,9000163782_1,0,1,1,1,1,0,0,1,1,2,19,258,0,7,7,0,0,0,251,4,255,0,0,0,7,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170,0.0,0.005532488599961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
4369,9000174956,1,57,0,1.0,1,1,1,1,250.0,1,1,9000174956_1,0,1,1,1,1,0,0,1,1,1,10,15,0,0,0,0,5,5,0,0,0,0,0,0,15,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420,0.0,0.0060741477121931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1549,9000076012,1,38,0,0.0,1,1,5,4,175.0,0,1,9000076012_1,1,1,0,1,1,0,0,1,0,4,65,175,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,35,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230,0.0,0.0,0.0,0.0,0.0684573806558516,0.0,0.0,0.0,0.0,0.0,0,1,0,0
756,9000050613,1,63,0,0.0,1,1,2,2,250.0,1,1,9000050613_1,0,1,1,1,1,0,0,1,1,2,40,95,0,20,20,0,0,0,0,0,0,0,0,0,80,5,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,30,0,0,0,0,0,0,1325,0.0,0.0270032343825532,0.0,0.0,0.0,0.0,0.0,0.0097234169375978,0.0,0.0,0,0,0,1
3635,9000164958,2,34,1,0.0,1,1,2,2,175.0,0,1,9000164958_2,0,1,1,0,0,0,0,1,1,2,85,205,30,45,75,0,0,0,0,0,0,0,0,0,0,0,0,170,25,195,0,0,0,0,0,0,0,0,0,0,0,0,5,15,20,0,0,0,0,0,0,1225,0.0,0.0,0.0641522556825051,0.0,0.0,0.0,0.0,0.0070332627312038,0.0,0.0,0,1,0,0
792,9000051239,2,55,0,1.0,1,0,2,3,250.0,0,0,9000051239_2,0,1,0,1,1,0,0,1,1,2,75,510,0,15,15,0,0,0,465,30,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,30,75,0,0,0,0,0,0,0,0,0,870,0.0,0.0,0.0,0.0,0.0,0.0,0.0359125558906444,0.0,0.0,0.0,0,0,1,0
636,9000048817,2,40,0,1.0,1,0,5,2,62.5,0,1,9000048817_2,0,0,0,0,1,0,0,1,1,3,10,505,0,5,5,0,0,0,505,5,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
3084,9000128610,1,35,1,1.0,1,1,4,1,62.5,1,1,9000128610_1,0,1,0,0,0,0,0,1,1,2,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006036060483858,0.0,0,1,0,0
3602,9000164457,1,53,0,1.0,1,1,2,2,250.0,0,1,9000164457_1,0,1,1,1,1,0,0,1,1,2,61,69,0,5,5,0,0,0,0,0,0,0,0,0,25,5,30,0,0,0,40,50,90,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,0,0,0,1315,0.0,0.0097965315126501,0.0,0.0287505714153219,0.0,0.0,0.0,0.0,0.0016481783800731,0.0,0,0,1,0
2550,9000114371,1,42,0,0.0,3,1,5,2,175.0,1,1,9000114371_1,1,1,1,1,0,0,1,0,1,2,270,320,275,15,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,250,290,0,0,0,0,0,0,0,0,0,5,5,10,0,0,0,0,0,0,1140,0.0,0.0,0.0,0.0984311861285892,0.0,0.0,0.0,0.0037929890171391,0.0,0.0,0,0,1,0
1938,9000089627,2,48,0,0.0,1,0,4,3,112.5,1,1,9000089627_2,0,1,0,1,1,0,0,1,1,2,120,640,0,60,60,0,0,0,640,60,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
222,9000015761,2,42,0,1.0,1,1,4,2,112.5,0,1,9000015761_2,0,1,0,1,1,0,0,1,0,2,10,295,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,5,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140,0.0,0.0,0.0,0.101457640758777,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
165,9000015173,2,31,0,0.0,1,0,2,2,62.5,0,1,9000015173_2,0,1,0,1,1,0,0,1,0,2,10,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10,0,0,0,0,0,0,1430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030264546301878,0.0,0.0,0,1,0,0
3732,9000166034,1,40,0,0.0,1,0,2,2,62.5,0,1,9000166034_1,0,1,0,0,1,0,0,1,0,2,38,496,0,23,23,0,0,0,496,15,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
1559,9000076160,1,41,0,0.0,1,1,3,1,112.5,1,1,9000076160_1,0,1,1,0,1,0,0,1,0,2,330,270,0,180,180,0,0,0,0,0,0,0,0,0,0,0,0,270,150,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,0.0,0.0,0.149762320333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
1736,9000087050,2,60,0,1.0,1,0,2,2,87.5,0,1,9000087050_2,0,1,1,1,1,0,0,1,0,2,50,40,0,10,10,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,40,20,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1360,0.0,0.0063401780310189,0.0,0.0,0.0187494360128389,0.0,0.0,0.0,0.0,0.0,0,0,0,1
2054,9000096729,2,54,0,0.0,1,1,4,3,62.5,0,0,9000096729_2,0,1,0,1,1,0,0,1,1,3,15,531,0,5,5,0,0,0,531,10,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
4695,9000212836,1,35,0,0.0,2,0,3,3,250.0,1,1,9000212836_1,0,1,1,1,0,1,0,0,1,3,50,228,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,15,222,0,0,0,0,0,0,0,0,0,21,21,42,0,0,0,0,0,0,1176,0.0,0.0,0.0,0.0750998496695428,0.0,0.0,0.0,0.0152399665567369,0.0,0.0,0,1,0,0
394,9000019099,2,34,0,0.0,3,1,4,1,250.0,1,1,9000019099_2,1,1,1,1,0,0,1,0,1,2,10,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015105910252385,0,1,0,0
1185,9000057428,1,43,0,0.0,1,0,1,1,42.5,0,1,9000057428_1,0,1,0,0,1,0,0,1,1,1,7,11,0,3,3,0,0,0,0,0,0,0,0,0,11,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425,0.0,0.0045476277507206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
457,9000046184,1,27,0,0.0,1,1,1,0,62.5,1,1,9000046184_1,0,1,1,0,1,0,0,1,1,1,120,0,0,0,0,0,90,90,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
3431,9000149016,1,50,0,1.0,1,1,1,1,62.5,0,1,9000149016_1,0,1,1,1,1,0,0,1,0,1,40,65,0,15,15,0,0,0,30,15,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,10,45,0,0,0,0,0,0,1350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0142404391146102,0.0,0.0,0,0,1,0
4703,9000213040,2,44,0,0.0,1,0,5,2,112.5,0,1,9000213040_2,0,1,1,1,1,0,0,1,1,2,4,358,0,2,2,0,0,0,358,2,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
823,9000051773,1,43,0,1.0,1,1,1,1,62.5,0,0,9000051773_1,0,1,1,1,1,0,0,1,0,1,35,553,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,5,450,108,15,123,0,0,0,867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1815666774855735,0.0576160971213396,0.0,0,0,1,0
1988,9000095843,2,66,0,1.0,1,0,2,2,175.0,0,0,9000095843_2,0,1,1,1,1,0,0,1,1,2,40,585,0,25,25,0,0,0,585,15,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
2807,9000124818,2,42,0,1.0,1,1,2,1,137.5,1,1,9000124818_2,0,1,1,0,1,0,0,1,1,2,120,540,0,60,60,0,0,0,540,60,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1851,9000088500,1,28,0,1.0,1,1,4,3,175.0,1,1,9000088500_1,0,1,1,1,1,0,0,1,1,4,310,425,75,165,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,145,495,945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1829306835859867,0,1,0,0
3500,9000162824,1,43,0,1.0,3,1,2,0,250.0,1,1,9000162824_1,0,1,1,1,0,0,1,0,1,0,130,420,0,55,55,0,0,0,365,35,400,0,0,0,25,5,30,0,0,0,0,0,0,0,0,0,0,0,0,30,35,65,0,0,0,0,0,0,0,0,0,945,0.0,0.0135728071892738,0.0,0.0,0.0,0.0,0.0288895652733796,0.0,0.0,0.0,0,0,1,0
1764,9000087470,2,44,0,0.0,1,0,2,2,87.5,0,0,9000087470_2,0,1,0,1,1,0,0,1,1,2,35,435,0,20,20,0,0,0,435,15,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
1463,9000075074,1,39,0,1.0,2,0,3,2,20.0,0,1,9000075074_1,0,1,0,0,0,1,0,0,0,2,16,40,0,6,6,0,0,0,0,0,0,0,0,0,40,10,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1390,0.0,0.0153476918411545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
4524,9000210068,1,38,0,0.0,3,1,4,1,87.5,1,1,9000210068_1,0,1,1,1,0,0,1,0,0,1,80,0,0,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
2089,9000097169,1,51,0,0.0,1,0,2,3,137.5,0,1,9000097169_1,0,1,0,1,1,0,0,1,0,2,70,550,375,35,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,35,210,0,0,0,0,0,0,1230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0684573806558516,0.0,0.0,0,0,1,0
2429,9000106920,2,69,0,0.0,1,1,3,1,137.5,1,1,9000106920_2,0,1,1,1,1,0,0,1,0,3,55,55,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,30,85,0,0,0,0,0,0,0,0,0,0,0,0,1355,0.0,0.0,0.0,0.0,0.0,0.0264231968848251,0.0,0.0,0.0,0.0,0,0,0,0
4306,9000174043,2,55,0,1.0,1,1,2,2,175.0,0,1,9000174043_2,0,1,1,1,1,0,0,1,0,2,30,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
108,9000014505,2,41,0,1.0,1,1,2,2,175.0,1,1,9000014505_2,0,1,1,0,1,0,0,1,1,2,16,34,0,5,5,0,0,0,0,0,0,0,0,0,9,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,10,35,0,0,0,1395,0.0,0.0031021166314823,0.0,0.0,0.0,0.0,0.0,0.0,0.0107618298554454,0.0,0,1,0,0
4717,9000213270,1,55,0,1.0,1,0,2,2,175.0,0,1,9000213270_1,0,1,1,1,1,0,0,1,1,2,49,720,0,7,7,0,0,0,720,42,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
3974,9000169121,2,47,0,0.0,2,0,3,2,87.5,0,1,9000169121_2,0,1,0,1,0,1,0,0,1,2,34,599,0,10,10,0,0,0,561,17,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,7,45,0,0,0,0,0,0,817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232852092922973,0.0,0.0,0,0,1,0
4745,9000213729,2,37,1,0.0,1,0,2,2,175.0,0,1,9000213729_2,0,1,1,1,0,0,0,1,1,2,20,470,0,10,10,0,0,0,470,10,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
608,9000048478,1,34,0,1.0,1,0,3,1,87.5,0,1,9000048478_1,1,1,1,1,1,0,0,1,0,1,30,45,0,15,15,0,0,0,0,0,0,0,0,0,45,15,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380,0.0,0.0184834056940131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
552,9000047677,1,57,0,0.0,1,1,2,2,137.5,0,0,9000047677_1,0,1,0,1,1,0,0,1,1,2,75,575,0,0,0,555,40,595,0,0,0,0,0,0,20,20,40,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1385,0.0,0.0123650909440616,0.0,0.0046782622777706,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
4906,9000216736,1,36,1,0.0,1,1,2,3,175.0,0,1,9000216736_1,0,1,1,1,0,0,0,1,1,2,55,480,0,10,10,0,0,0,420,15,435,0,0,0,60,30,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915,0.0,0.0407449676900594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
314,9000017551,1,43,0,0.0,1,1,5,2,112.5,0,1,9000017551_1,0,1,0,1,1,0,0,1,1,3,135,345,110,55,165,0,0,0,190,50,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,30,75,1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0280287236002435,0,0,1,0
2351,9000105886,2,45,0,1.0,1,0,5,2,137.5,0,0,9000105886_2,1,1,0,1,1,0,0,1,1,2,45,510,0,15,15,0,0,0,495,15,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,30,0,0,0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0142404391146102,0.0,0,0,1,0
37,9000013509,3,17,0,1.0,1,0,3,2,20.0,0,0,9000013509_3,0,0,0,1,1,0,0,1,1,3,35,315,0,20,20,0,0,0,0,0,0,315,15,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110,0.1130395133085922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
276,9000016735,2,34,1,1.0,1,0,2,3,137.5,0,1,9000016735_2,0,1,1,1,0,0,0,1,1,2,35,25,0,20,20,0,0,0,0,0,0,0,0,0,25,15,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,0.0,0.0122344564170115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
3531,9000163309,1,40,0,1.0,1,0,2,4,87.5,0,1,9000163309_1,0,1,1,0,1,0,0,1,1,2,60,0,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
21,9000013237,2,54,0,0.0,1,0,2,2,250.0,0,0,9000013237_2,0,1,1,1,1,0,0,1,0,2,60,270,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,30,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140,0.0,0.0,0.0,0.0,0.101457640758777,0.0,0.0,0.0,0.0,0.0,0,0,1,0
4638,9000211875,1,33,0,1.0,1,0,1,1,87.5,0,1,9000211875_1,0,1,1,1,1,0,0,1,1,1,90,450,0,45,45,0,0,0,450,45,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
1513,9000075670,2,31,1,1.0,1,0,2,2,137.5,1,1,9000075670_2,0,1,1,1,0,0,0,1,1,2,80,440,0,45,45,0,0,0,440,35,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
1299,9000072572,1,55,0,1.0,1,1,1,2,112.5,0,1,9000072572_1,0,1,1,1,1,0,0,1,1,1,40,415,0,0,0,0,20,20,290,5,295,0,0,0,0,0,0,0,0,0,125,15,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,0.0,0.0,0.0,0.0566394249193991,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
4213,9000172519,3,24,0,1.0,1,0,3,3,250.0,0,1,9000172519_3,0,1,0,1,1,0,0,1,0,3,30,300,0,15,15,0,0,0,300,15,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
3600,9000164430,1,42,0,1.0,1,0,4,2,42.5,0,1,9000164430_1,1,1,1,1,1,0,0,1,1,1,85,715,375,20,395,0,0,0,65,10,75,0,0,0,0,0,0,150,5,155,0,0,0,0,0,0,0,0,0,0,0,0,10,20,30,0,0,0,115,30,145,1035,0.0,0.0,0.0606066115995942,0.0,0.0,0.0,0.0,0.0124092579818199,0.0,0.0569416575131888,0,0,1,0
161,9000015150,2,53,0,1.0,1,1,2,3,250.0,0,1,9000015150_2,0,1,1,1,1,0,0,1,1,2,315,200,30,285,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,15,90,95,15,110,0,0,0,1240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0304299558048506,0.036912083332771,0.0,0,0,1,0
322,9000017793,2,22,0,1.0,1,0,2,2,62.5,0,1,9000017793_2,0,1,1,1,1,0,0,1,1,2,10,130,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,5,135,0,0,0,0,0,0,0,0,0,0,0,0,1305,0.0,0.0,0.0,0.0,0.0,0.0427519804209498,0.0,0.0,0.0,0.0,1,0,0,0
11,9000013081,2,60,0,0.0,1,0,2,3,62.5,0,0,9000013081_2,0,1,0,1,1,0,0,1,1,2,56,287,170,28,198,0,0,0,107,13,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,25,0,0,0,1295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083041627885792,0.0,0,0,0,1
4955,9000217463,2,74,0,1.0,1,0,3,3,30.0,0,1,9000217463_2,0,1,0,1,1,0,0,1,1,3,30,200,0,10,10,0,0,0,180,15,195,0,0,0,20,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220,0.0,0.0088095207570069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3523,9000163232,2,37,0,0.0,1,0,5,3,112.5,0,1,9000163232_2,1,1,1,1,1,0,0,1,1,2,95,615,0,45,45,0,0,0,615,50,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
4072,9000170535,1,46,1,1.0,1,1,4,2,175.0,1,1,9000170535_1,0,1,1,1,0,0,0,1,1,2,23,50,0,0,0,0,13,13,0,0,0,0,0,0,50,10,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380,0.0,0.0184834056940131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
4166,9000171825,2,34,0,0.0,1,1,3,5,250.0,0,0,9000171825_2,0,1,1,1,1,0,0,1,0,3,75,135,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,25,100,0,0,0,60,20,80,0,0,0,0,0,0,1260,0.0,0.0,0.0,0.0,0.0,0.0331683632526545,0.0,0.0267342532472447,0.0,0.0,0,1,0,0
623,9000048655,2,28,1,0.0,97,1,2,2,42.5,0,0,9000048655_2,0,1,1,1,0,0,0,0,0,2,25,395,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,15,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030,0.0,0.0,0.0,0.0,0.1455252673900774,0.0,0.0,0.0,0.0,0.0,0,1,0,0
1561,9000076163,1,50,0,0.0,1,0,4,4,250.0,0,1,9000076163_1,0,1,1,1,1,0,0,1,0,4,111,323,84,32,116,0,0,0,0,0,0,0,0,0,19,6,25,0,0,0,0,0,0,2,20,22,125,17,142,0,0,0,71,15,86,0,0,0,22,21,43,1122,0.0,0.009570560981125,0.0,0.0,0.0084331675368627,0.0517542170262235,0.0,0.0320740773649704,0.0,0.0163330684418951,0,0,1,0
644,9000048956,1,31,0,1.0,1,1,2,1,30.0,0,1,9000048956_1,0,1,0,0,1,0,0,1,1,1,63,117,0,0,0,0,33,33,117,30,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
1635,9000076941,1,36,0,1.0,1,1,2,3,62.5,0,1,9000076941_1,0,1,1,0,1,0,0,1,1,2,45,495,0,15,15,0,0,0,460,20,480,0,0,0,35,10,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915,0.0,0.0208501389731201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
1233,9000057959,2,56,0,1.0,2,0,2,2,137.5,0,1,9000057959_2,0,1,1,0,0,1,0,0,1,2,35,795,0,20,20,0,0,0,795,15,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
2852,9000125533,1,34,0,1.0,1,1,1,1,62.5,0,1,9000125533_1,0,1,0,1,1,0,0,1,0,1,45,155,0,20,20,0,0,0,0,0,0,0,0,0,5,5,10,0,0,0,0,0,0,150,20,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260,0.0,0.0034331758383939,0.0,0.0,0.0549654923474988,0.0,0.0,0.0,0.0,0.0,0,1,0,0
906,9000052739,1,34,0,1.0,1,1,2,0,250.0,1,1,9000052739_1,0,1,1,0,1,0,0,1,0,2,10,40,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,5,45,0,0,0,0,0,0,1395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0137882844856332,0.0,0.0,0,1,0,0
