,HOUSEID_x,PERSONID_x,R_AGE,R_HISP,R_SEX,R_RACE,WKRMHM,HHSIZE,HHVEHCNT,HHFAMINC,URBANSIZE,URBRUR,uni_Per_ID,YOUNGCHILD,Highschool,EDU_College,HM_OWN,NONHISWHITE,Race_Black,Race_Asian,Race_White,weekday,DRVRCNT,Total_TT,Total_AT,AT_ReguHMact,TT_ReguHMact,ReguHMact,AT_WorkFromHM,TT_WorkFromHM,WorkFromHM,AT_WorkNonHM,TT_WorkNonHM,WorkNonHM,AT_School,TT_School,School,AT_Shopping,TT_Shopping,Shopping,AT_Social1,TT_Social1,Social1,AT_Social2,TT_Social2,Social2,AT_Social3,TT_Social3,Social3,AT_Social4,TT_Social4,Social4,AT_Personal_self,TT_Personal_self,Personal_self,AT_Personal_meal,TT_Personal_meal,Personal_meal,AT_Family_business,TT_Family_business,Family_business,AT_Pick_Drop,TT_Pick_Drop,Pick_Drop,HW_TIME,ln_School,ln_Shopping,ln_Social1,ln_Social2,ln_Social3,ln_Social4,ln_Personal_self,ln_Personal_meal,ln_Family_business,ln_Pick_Drop,genZ,Millennials,genX,boomers2
55366,40155746,2,47.0,0.0,0.0,1.0,1,3,2,62.5,0,1,40155746_2,1,1,1,1,1,0,0.0,1.0,0,2,70,140,0,15,15,0,0,0,0,0,0,0,0,0,30,15,45,0,0,0,70,20,90,0,0,0,0,0,0,0,0,0,40,20,60,0,0,0,0,0,0,1245,0.0,0.0154203588674938,0.0,0.0303119142688388,0.0,0.0,0.0,0.0204411602425445,0.0,0.0,0,0,1,0
20463,30239307,1,60.0,0.0,1.0,1.0,0,1,0,7.5,0,1,30239307_1,0,1,0,0,1,0,0.0,1.0,1,1,25,555,0,15,15,0,0,0,555,10,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
20306,30237419,1,62.0,0.0,1.0,1.0,0,2,2,87.5,0,0,30237419_1,0,1,0,1,1,0,0.0,1.0,1,2,165,412,0,28,28,0,0,0,300,86,386,0,0,0,83,35,118,0,0,0,0,0,0,29,16,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891,0.0,0.0540134622000357,0.0,0.0,0.0213981447012304,0.0,0.0,0.0,0.0,0.0,0,0,0,1
59765,40240051,3,17.0,0.0,1.0,1.0,0,4,3,7.5,0,1,40240051_3,0,0,0,1,1,0,0.0,1.0,0,3,93,630,0,13,13,0,0,0,388,12,400,0,0,0,75,14,89,0,0,0,0,0,0,140,20,160,0,0,0,0,0,0,25,5,30,0,0,0,2,29,31,730,0.0,0.0499610416399625,0.0,0.0,0.0860671465244568,0.0,0.0,0.0174907321603354,0.0,0.0180617966501169,1,0,0,0
11816,30138139,1,62.0,0.0,0.0,2.0,0,2,2,7.5,0,1,30138139_1,0,1,0,1,0,1,0.0,0.0,1,2,30,545,50,15,65,0,0,0,485,10,495,0,0,0,10,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,0.0,0.0069488599553278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
63892,40319704,1,45.0,0.0,1.0,1.0,0,1,3,87.5,0,0,40319704_1,0,1,0,0,1,0,0.0,1.0,1,1,32,688,188,12,200,0,0,0,455,10,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,10,55,0,0,0,0,0,0,920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0252167883529815,0.0,0.0,0,0,1,0
68018,40397600,1,47.0,0.0,1.0,1.0,0,5,3,250.0,0,1,40397600_1,0,1,1,1,1,0,0.0,1.0,1,2,103,622,30,33,63,0,0,0,472,48,520,0,0,0,14,2,16,0,0,0,0,0,0,0,0,0,70,7,77,0,0,0,28,4,32,3,6,9,5,3,8,778,0.0,0.0088409054374073,0.0,0.0,0.0,0.0409865177384837,0.0,0.0175054218889608,0.0049951353693756,0.004442949049719,0,0,1,0
73314,40501914,2,55.0,1.0,0.0,97.0,0,4,4,175.0,0,1,40501914_2,0,1,0,1,0,0,0.0,0.0,1,4,40,625,40,20,60,0,0,0,540,15,555,0,0,0,0,0,0,0,0,0,45,5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835,0.0,0.0,0.0,0.0252567952142233,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
39045,30458934,1,27.0,0.0,0.0,1.0,0,2,2,42.5,0,1,30458934_1,0,1,1,0,1,0,0.0,1.0,1,2,70,480,0,20,20,0,0,0,385,20,405,0,0,0,35,15,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,15,75,0,0,0,0,0,0,910,0.0,0.0232298407184748,0.0,0.0,0.0,0.0,0.0,0.0343948381765181,0.0,0.0,0,1,0,0
8913,30104057,1,27.0,0.0,1.0,1.0,0,2,2,137.5,0,1,30104057_1,0,1,1,1,1,0,0.0,1.0,1,2,35,620,0,15,15,0,0,0,515,5,520,0,0,0,0,0,0,0,0,0,105,15,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0.0,0.0,0.0,0.0606978403536116,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
14026,30164188,1,78.0,0.0,0.0,1.0,0,1,2,250.0,0,1,30164188_1,0,1,0,1,1,0,0.0,1.0,1,1,315,350,0,205,205,255,30,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,20,95,20,60,80,1265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0314483828583807,0.02663175882659,0,0,0,0
27982,30328194,1,66.0,0.0,0.0,1.0,0,1,3,175.0,0,0,30328194_1,0,1,1,1,1,0,0.0,1.0,0,1,74,621,365,25,390,0,0,0,130,1,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,30,125,1,3,4,30,15,45,1135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0453746835884213,0.0015278625499588,0.0168861457769838,0,0,0,0
31128,30365574,2,56.0,0.0,0.0,1.0,0,2,1,42.5,1,1,30365574_2,0,1,1,1,1,0,0.0,1.0,1,2,35,490,0,20,20,0,0,0,490,15,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
62633,40295260,2,55.0,0.0,1.0,1.0,0,2,2,250.0,0,1,40295260_2,0,1,0,1,1,0,0.0,1.0,1,2,40,585,20,20,40,0,0,0,565,20,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
11429,30134085,1,32.0,0.0,0.0,2.0,0,2,2,175.0,0,1,30134085_1,0,1,1,0,0,1,0.0,0.0,0,2,90,30,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380,0.0,0.0,0.0,0.0184834056940131,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
85951,40747298,1,57.0,0.0,0.0,1.0,1,3,3,175.0,0,1,40747298_1,0,1,1,1,1,0,0.0,1.0,0,3,55,580,235,20,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,10,275,0,0,0,80,25,105,0,0,0,0,0,0,1060,0.0,0.0,0.0,0.0,0.0,0.1001754004358238,0.0,0.0410200600972675,0.0,0.0,0,0,0,1
17177,30200037,1,29.0,0.0,0.0,3.0,1,1,0,7.5,0,1,30200037_1,0,1,1,0,0,0,1.0,0.0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430,0.0,0.0,0.0030264546301878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
71936,40474916,1,67.0,0.0,0.0,1.0,0,1,1,62.5,0,1,40474916_1,0,1,1,0,1,0,0.0,1.0,1,1,169,460,90,120,210,0,0,0,340,19,359,0,0,0,30,30,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1021,0.0,0.0247999518664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
53257,40114470,1,44.0,0.0,1.0,1.0,0,4,1,12.5,0,1,40114470_1,1,1,0,0,1,0,0.0,1.0,1,1,45,450,0,15,15,0,0,0,450,30,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
42066,30494989,1,34.0,0.0,1.0,1.0,0,1,1,87.5,1,1,30494989_1,0,1,1,1,1,0,0.0,1.0,1,1,92,478,15,40,55,0,0,0,80,15,95,0,0,0,0,0,0,0,0,0,143,7,150,240,30,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925,0.0,0.0,0.0,0.0652667315125915,0.1112261725451239,0.0,0.0,0.0,0.0,0.0,0,1,0,0
16685,30194373,2,46.0,0.0,0.0,1.0,0,2,2,7.5,0,1,30194373_2,0,1,0,1,1,0,0.0,1.0,1,2,60,570,0,30,30,0,0,0,570,30,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
17939,30209375,1,56.0,0.0,0.0,1.0,0,1,2,112.5,1,1,30209375_1,0,1,1,0,1,0,0.0,1.0,1,1,20,535,535,20,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
24397,30285676,1,75.0,0.0,1.0,1.0,0,1,1,12.5,0,0,30285676_1,0,1,0,1,1,0,0.0,1.0,1,1,273,472,0,25,25,0,0,0,80,19,99,0,0,0,0,0,0,0,0,0,1,15,16,180,35,215,0,0,0,90,60,150,5,5,10,115,95,210,1,19,20,720,0.0,0.0,0.0,0.0095453179062303,0.1134791144412493,0.0,0.08218675618735,0.0059903636891874,0.1111504521226666,0.0118992232997076,0,0,0,0
4365,30050178,1,63.0,0.0,1.0,1.0,1,2,2,87.5,0,0,30050178_1,0,1,1,1,1,0,0.0,1.0,1,2,120,410,0,55,55,0,0,0,325,40,365,0,0,0,0,0,0,0,0,0,0,0,0,85,25,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,965,0.0,0.0,0.0,0.0,0.0468811509078315,0.0,0.0,0.0,0.0,0.0,0,0,0,0
33470,30392417,1,55.0,0.0,1.0,1.0,0,4,4,62.5,0,0,30392417_1,0,1,1,1,1,0,0.0,1.0,1,4,20,635,0,10,10,0,0,0,635,10,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
12924,30151224,3,17.0,0.0,0.0,1.0,0,4,4,175.0,1,1,30151224_3,0,0,0,1,1,0,0.0,1.0,1,4,15,465,0,5,5,0,0,0,0,0,0,465,10,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,965,0.173835178751457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
1578,30018232,1,64.0,0.0,1.0,1.0,0,2,2,30.0,0,1,30018232_1,0,1,0,0,1,0,0.0,1.0,1,2,50,575,20,25,45,0,0,0,510,10,520,0,0,0,45,15,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860,0.0,0.0292893761019875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
49177,40036144,1,53.0,0.0,0.0,1.0,1,4,1,112.5,0,1,40036144_1,2,1,0,1,1,0,0.0,1.0,1,1,172,483,81,103,184,0,0,0,375,35,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,34,61,969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0265134476544068,0,0,0,1
48370,40019755,3,25.0,0.0,1.0,1.0,0,4,1,42.5,0,0,40019755_3,0,1,0,1,1,0,0.0,1.0,1,4,30,440,0,20,20,0,0,0,440,10,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
25793,30303100,1,30.0,0.0,1.0,1.0,0,1,1,62.5,0,1,30303100_1,0,1,1,0,1,0,0.0,1.0,1,1,100,525,0,29,29,0,0,0,518,61,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,17,0,0,0,0,0,0,844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0086607048279997,0.0,0.0,0,1,0,0
72891,40494479,1,25.0,0.0,1.0,2.0,0,1,0,12.5,0,1,40494479_1,0,0,0,0,0,1,0.0,0.0,1,0,26,486,0,1,1,0,0,0,485,15,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,11,0,0,0,929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051121396060569,0.0,0,1,0,0
48552,40023020,1,61.0,0.0,1.0,1.0,0,2,2,175.0,0,1,40023020_1,0,1,1,1,1,0,0.0,1.0,0,2,70,350,195,20,215,0,0,0,0,0,0,0,0,0,45,15,60,0,0,0,15,30,45,0,0,0,95,5,100,0,0,0,0,0,0,0,0,0,0,0,0,1235,0.0,0.0206028108215861,0.0,0.0155430120521838,0.0,0.0338143081049095,0.0,0.0,0.0,0.0,0,0,0,1
70581,40448347,1,28.0,0.0,0.0,3.0,1,2,2,137.5,1,1,40448347_1,0,1,1,0,0,0,1.0,0.0,1,2,30,635,0,15,15,0,0,0,635,15,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
74957,40534672,1,35.0,0.0,1.0,1.0,0,2,1,42.5,0,1,40534672_1,0,1,0,0,1,0,0.0,1.0,1,2,90,525,30,50,80,0,0,0,490,25,515,0,0,0,0,0,0,0,0,0,5,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905,0.0,0.0,0.0,0.0094931535338292,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
65013,40340407,2,69.0,0.0,1.0,1.0,0,2,2,250.0,0,1,40340407_2,0,1,1,1,1,0,0.0,1.0,1,2,71,577,0,28,28,0,0,0,571,32,603,0,0,0,6,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,0.0,0.0089116056095433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
55951,40166991,1,36.0,0.0,0.0,1.0,1,5,2,137.5,1,1,40166991_1,2,1,1,1,1,0,0.0,1.0,1,2,97,448,0,50,50,0,0,0,440,32,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,23,945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104435487991307,0,1,0,0
79146,40616107,1,71.0,0.0,1.0,1.0,0,2,1,250.0,0,0,40616107_1,0,1,1,1,1,0,0.0,1.0,1,2,80,110,0,55,55,0,0,0,0,0,0,0,0,0,35,10,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,15,90,0,0,0,0,0,0,1305,0.0,0.0147232568207063,0.0,0.0,0.0,0.0,0.0,0.0289636959353165,0.0,0.0,0,0,0,0
107,30001447,4,20.0,1.0,0.0,1.0,0,5,4,137.5,0,1,30001447_4,0,1,0,1,0,0,0.0,1.0,1,5,38,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
34750,30407653,2,60.0,0.0,1.0,1.0,0,2,3,137.5,0,1,30407653_2,0,1,0,1,1,0,0.0,1.0,1,2,47,503,0,10,10,0,0,0,483,20,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,17,15,5,20,0,0,0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081268262306962,0.0095453179062303,0.0,0,0,0,1
60055,40244755,1,56.0,0.0,1.0,2.0,0,2,2,62.5,0,1,40244755_1,0,1,0,1,0,1,0.0,0.0,1,2,50,520,0,30,30,0,0,0,520,20,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
10220,30120066,5,33.0,0.0,0.0,1.0,0,6,6,175.0,1,1,30120066_5,0,1,0,1,1,0,0.0,1.0,0,4,45,120,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,25,145,0,0,0,0,0,0,1295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046092723677979,0.0,0.0,0,1,0,0
22086,30257767,2,51.0,0.0,1.0,1.0,0,2,3,62.5,0,0,30257767_2,0,1,0,1,1,0,0.0,1.0,1,2,10,720,0,5,5,0,0,0,720,5,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
57805,40203212,3,25.0,0.0,1.0,1.0,0,4,6,112.5,0,0,40203212_3,0,1,1,1,1,0,0.0,1.0,1,4,50,555,0,20,20,0,0,0,555,30,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
52894,40107451,1,59.0,0.0,0.0,1.0,0,5,4,62.5,0,0,40107451_1,0,1,0,1,1,0,0.0,1.0,1,4,70,565,0,20,20,0,0,0,540,45,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,30,0,0,0,825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0155121661782475,0.0,0,0,0,1
12681,30148366,1,26.0,0.0,1.0,1.0,0,2,2,62.5,0,1,30148366_1,0,1,0,0,1,0,0.0,1.0,1,2,30,507,0,11,11,0,0,0,501,15,516,0,0,0,6,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914,0.0,0.0047257754862753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
25849,30303702,1,32.0,0.0,0.0,1.0,1,2,2,30.0,1,1,30303702_1,0,1,1,0,1,0,0.0,1.0,1,2,95,495,0,20,20,0,0,0,495,75,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
37003,30435296,1,64.0,0.0,1.0,1.0,1,1,1,30.0,0,1,30435296_1,0,1,0,1,1,0,0.0,1.0,0,1,73,77,0,10,10,0,0,0,0,0,0,0,0,0,57,23,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,60,0,0,0,0,0,0,1300,0.0,0.0259357340943997,0.0,0.0,0.0,0.0,0.0,0.0195955560633807,0.0,0.0,0,0,0,0
11403,30133813,1,28.0,0.0,0.0,1.0,0,2,2,42.5,0,1,30133813_1,0,1,0,0,1,0,0.0,1.0,1,2,168,552,206,81,287,0,0,0,0,0,0,0,0,0,17,7,24,329,80,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,0.0,0.0102291947298985,0.1480337828001322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
42072,30495042,1,32.0,0.0,0.0,1.0,0,2,2,30.0,1,1,30495042_1,0,1,0,0,1,0,0.0,1.0,1,1,55,738,91,25,116,0,0,0,597,13,610,0,0,0,45,12,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10,0,0,0,0,0,0,763,0.0,0.0312893144288362,0.0,0.0,0.0,0.0,0.0,0.0056549559634444,0.0,0.0,0,1,0,0
14645,30171334,2,37.0,1.0,1.0,1.0,0,4,1,87.5,0,1,30171334_2,1,1,0,1,0,0,0.0,1.0,0,2,43,546,227,26,253,0,0,0,0,0,0,0,0,0,0,0,0,284,6,290,0,0,0,0,0,0,0,0,0,0,0,0,35,11,46,0,0,0,0,0,0,1104,0.0,0.0,0.1012937003688105,0.0,0.0,0.0,0.0,0.0177287669604316,0.0,0.0,0,0,1,0
30312,30356165,3,23.0,0.0,0.0,1.0,0,3,6,112.5,1,1,30356165_3,0,1,0,1,1,0,0.0,1.0,0,3,37,545,540,31,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,11,0,0,0,1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033302633042794,0.0,0,1,0,0
51720,40083978,1,55.0,0.0,0.0,1.0,0,4,3,112.5,0,1,40083978_1,0,1,0,1,1,0,0.0,1.0,1,3,123,575,0,7,7,0,0,0,554,38,592,0,0,0,6,27,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,22,5,39,44,749,0.0,0.0187249353603815,0.0,0.0,0.0,0.0,0.0,0.0,0.0125725603514904,0.0247913696181373,0,0,0,1
14431,30168718,1,57.0,0.0,0.0,1.0,0,2,4,112.5,0,0,30168718_1,0,1,0,1,1,0,0.0,1.0,1,2,15,727,0,8,8,0,0,0,727,7,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
59389,40232393,2,26.0,1.0,0.0,97.0,0,2,3,12.5,0,1,40232393_2,0,1,0,1,0,0,0.0,0.0,1,2,120,645,15,90,105,0,0,0,630,30,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
30383,30357047,2,41.0,0.0,1.0,1.0,0,4,4,137.5,0,1,30357047_2,0,1,1,1,1,0,0.0,1.0,1,2,35,440,0,5,5,0,0,0,400,10,410,0,0,0,40,20,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970,0.0,0.0260654904389273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
55973,40167502,1,30.0,0.0,0.0,1.0,0,2,2,87.5,0,1,40167502_1,0,1,1,0,1,0,0.0,1.0,0,2,130,430,270,95,365,0,0,0,0,0,0,0,0,0,60,15,75,0,0,0,0,0,0,0,0,0,100,20,120,0,0,0,0,0,0,0,0,0,0,0,0,1245,0.0,0.0254045797740947,0.0,0.0,0.0,0.0399632999450197,0.0,0.0,0.0,0.0,0,1,0,0
14139,30165346,2,56.0,0.0,0.0,1.0,0,2,3,250.0,1,1,30165346_2,0,1,1,1,1,0,0.0,1.0,1,2,60,375,40,20,60,0,0,0,0,0,0,0,0,0,10,5,15,250,20,270,0,0,0,0,0,0,0,0,0,0,0,0,75,15,90,0,0,0,0,0,0,1065,0.0,0.0060741477121931,0.0981316579258375,0.0,0.0,0.0,0.0,0.0352323764534065,0.0,0.0,0,0,0,1
31160,30366007,2,65.0,0.0,1.0,1.0,0,2,3,250.0,0,1,30366007_2,0,1,1,1,1,0,0.0,1.0,0,2,70,620,560,60,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370,0.0,0.0,0.0,0.0216419249388429,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
21911,30256046,1,65.0,1.0,0.0,1.0,0,2,2,20.0,0,1,30256046_1,0,1,0,1,0,0,0.0,1.0,1,2,60,150,0,30,30,0,0,0,0,0,0,0,0,0,45,15,60,0,0,0,0,0,0,0,0,0,105,15,120,0,0,0,0,0,0,0,0,0,0,0,0,1260,0.0,0.0202033860882869,0.0,0.0,0.0,0.0395085412836736,0.0,0.0,0.0,0.0,0,0,0,0
58143,40209454,2,35.0,0.0,0.0,2.0,0,2,2,62.5,0,1,40209454_2,0,1,0,0,0,1,0.0,0.0,1,2,23,495,0,11,11,0,0,0,495,12,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
2245,30026150,1,68.0,0.0,1.0,1.0,0,1,1,112.5,0,1,30026150_1,0,1,1,1,1,0,0.0,1.0,1,1,119,481,0,10,10,268,2,270,165,45,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2,45,5,60,65,0,0,0,1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0171079026918561,0.024500327675941,0.0,0,0,0,0
34066,30399535,2,65.0,0.0,1.0,1.0,0,2,2,87.5,1,1,30399535_2,0,1,1,1,1,0,0.0,1.0,0,2,60,510,460,25,485,0,0,0,0,0,0,0,0,0,45,20,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,20,0,0,0,1355,0.0,0.0203490491726319,0.0,0.0,0.0,0.0,0.0,0.0,0.0063634029558569,0.0,0,0,0,0
58788,40221310,1,35.0,0.0,1.0,1.0,1,2,2,137.5,0,1,40221310_1,0,1,1,0,1,0,0.0,1.0,1,2,45,525,0,5,5,0,0,0,500,19,519,0,0,0,15,16,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,15,0,0,0,0,0,0,875,0.0,0.0151201446544997,0.0,0.0,0.0,0.0,0.0,0.0073819536225995,0.0,0.0,0,1,0,0
36836,30433264,1,38.0,1.0,1.0,97.0,0,4,2,42.5,0,1,30433264_1,0,1,0,0,0,0,0.0,0.0,1,2,50,510,0,20,20,0,0,0,510,30,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
